2024-04-29T19:30:44.484435381Z [INFO]: master configuration: {"config_file":"","log":{"level":"info","color":true},"db":{"user":"postgres","password":"********","migrations":"file:///usr/share/determined/master/static/migrations","host":"localhost","port":"5432","name":"determined","ssl_mode":"disable","ssl_root_cert":""},"tensorboard_timeout":300,"notebook_timeout":null,"security":{"default_task":{"id":0,"user_id":0,"user":"root","uid":0,"group":"root","gid":0},"tls":{"cert":"","key":""},"ssh":{"rsa_key_size":1024},"authz":{"type":"basic","fallback":"basic","rbac_ui_enabled":null,"_strict_ntsc_enabled":false,"workspace_creator_assign_role":{"enabled":true,"role_id":2},"strict_job_queue_control":false}},"checkpoint_storage":{"host_path":"/root/.determined","propagation":null,"save_experiment_best":0,"save_trial_best":1,"save_trial_latest":1,"storage_path":"determined-checkpoint","type":"shared_fs"},"task_container_defaults":{"shm_size_bytes":4294967296,"network_mode":"host","cpu_pod_spec":null,"gpu_pod_spec":null,"add_capabilities":null,"drop_capabilities":null,"devices":null,"bind_mounts":null,"work_dir":null,"slurm":{},"pbs":{},"LogPolicies":null,"kubernetes":null},"port":3389,"root":"/usr/share/determined/master","telemetry":{"enabled":true,"segment_master_key":"********","otel_enabled":false,"otel_endpoint":"localhost:4317","segment_webui_key":"********","cluster_id":""},"enable_cors":false,"launch_error":true,"cluster_name":"","logging":{"type":"default"},"observability":{"enable_prometheus":false},"cache":{"cache_dir":"/var/cache/determined"},"webhooks":{"base_url":"","signing_key":"d8590cd34061"},"feature_switches":[],"reserved_ports":null,"resource_manager":{"client_ca":"","default_aux_resource_pool":"a100","default_compute_resource_pool":"a100","no_default_resource_pools":false,"require_authentication":false,"scheduler":{"allow_heterogeneous_fits":false,"fitting_policy":"best","type":"fair_share"},"type":"agent"},"resource_pools":[{"pool_name":"a100","description":"","provider":null,"max_aux_containers_per_agent":100,"task_container_defaults":null,"agent_reattach_enabled":false,"agent_reconnect_wait":"25s","kubernetes_namespace":""}],"__internal":{"audit_logging_enabled":false,"external_sessions":{"login_uri":"","logout_uri":"","jwt_key":""},"proxied_servers":null}}
2024-04-29T19:30:44.599899338Z [INFO]: Determined master 0.26.3 (built with go1.21.0)
2024-04-29T19:30:44.599931078Z [INFO]: connecting to database localhost:5432
2024-04-29T19:30:48.633611966Z [WARNING]: failed to connect to postgres, trying again in 4s  error="failed to connect to `host=localhost user=postgres database=determined`: failed to receive message (read tcp 127.0.0.1:34106->127.0.0.1:5432: read: connection reset by peer)"
2024-04-29T20:00:52.234959805Z [INFO]: resources terminated 132bfacb-0634-4f2e-a878-9af188f93d18: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="5833f058-1c56-49e8-a4ba-9b297841eda7" task-id="58eef386-3696-4bb9-81d0-148394463870" task-type="COMMAND"
2024-04-29T20:00:52.235017353Z [INFO]: releasing resources 132bfacb-0634-4f2e-a878-9af188f93d18  job-id="5833f058-1c56-49e8-a4ba-9b297841eda7" task-id="58eef386-3696-4bb9-81d0-148394463870" task-type="COMMAND"
2024-04-29T20:00:52.235159890Z [INFO]: incrementally released resources 132bfacb-0634-4f2e-a878-9af188f93d18 for 58eef386-3696-4bb9-81d0-148394463870.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:00:52.235952427Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="5833f058-1c56-49e8-a4ba-9b297841eda7" task-id="58eef386-3696-4bb9-81d0-148394463870" task-type="COMMAND"
2024-04-29T20:00:52.241198315Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="5833f058-1c56-49e8-a4ba-9b297841eda7" task-id="58eef386-3696-4bb9-81d0-148394463870" task-type="COMMAND"
2024-04-29T20:00:52.241345842Z [INFO]: all resources are released for 58eef386-3696-4bb9-81d0-148394463870.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:02:51.354169171Z [INFO]: resources are requested by llama3 (Allocation ID: 653b3f6e-6dec-4b02-8e8b-72e06fc79559.1)  actor-local-addr="a100" actor-system="master" allocation-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:02:51.407031622Z [INFO]: 1 resources allocated  job-id="41c5459f-4e37-4d9b-972d-efaa28bc1466" restore="false" task-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559" task-type="COMMAND"
2024-04-29T20:02:51.407038244Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:02:51.412629731Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559.1" container-id="14601240-547f-4fa7-adb1-6692317cbfa0" go-type="agent" job-id="41c5459f-4e37-4d9b-972d-efaa28bc1466" slots="1" task-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559" task-type="COMMAND"
2024-04-29T20:02:51.832425658Z [INFO]: registering service: 653b3f6e-6dec-4b02-8e8b-72e06fc79559:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:03:01.972661873Z [INFO]: container 14601240-547f-4fa7-adb1-6692317cbfa0 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)" go-type="agent"
2024-04-29T20:03:01.972891103Z [INFO]: resources terminated 14601240-547f-4fa7-adb1-6692317cbfa0: resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)  job-id="41c5459f-4e37-4d9b-972d-efaa28bc1466" task-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559" task-type="COMMAND"
2024-04-29T20:03:01.972952528Z [INFO]: releasing resources 14601240-547f-4fa7-adb1-6692317cbfa0  job-id="41c5459f-4e37-4d9b-972d-efaa28bc1466" task-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559" task-type="COMMAND"
2024-04-29T20:03:01.973102680Z [INFO]: incrementally released resources 14601240-547f-4fa7-adb1-6692317cbfa0 for 653b3f6e-6dec-4b02-8e8b-72e06fc79559.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:03:01.974333388Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)" job-id="41c5459f-4e37-4d9b-972d-efaa28bc1466" task-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559" task-type="COMMAND"
2024-04-29T20:03:01.981018255Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)  job-id="41c5459f-4e37-4d9b-972d-efaa28bc1466" task-id="653b3f6e-6dec-4b02-8e8b-72e06fc79559" task-type="COMMAND"
2024-04-29T20:03:01.981153810Z [INFO]: all resources are released for 653b3f6e-6dec-4b02-8e8b-72e06fc79559.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:04:09.840900427Z [INFO]: resources are requested by llama3 (Allocation ID: a1afda2c-f84c-4d97-b2f6-66190b3d6728.1)  actor-local-addr="a100" actor-system="master" allocation-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:04:10.004403510Z [INFO]: 1 resources allocated  job-id="ecef30d7-2d66-4b02-9e76-7d4ec1d8888b" restore="false" task-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728" task-type="COMMAND"
2024-04-29T20:04:10.004464564Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:04:10.008458344Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728.1" container-id="7ffecd8b-fcce-460a-9dad-01618c57afa9" go-type="agent" job-id="ecef30d7-2d66-4b02-9e76-7d4ec1d8888b" slots="1" task-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728" task-type="COMMAND"
2024-04-29T20:04:10.425213860Z [INFO]: registering service: a1afda2c-f84c-4d97-b2f6-66190b3d6728:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:04:21.751818944Z [INFO]: container 7ffecd8b-fcce-460a-9dad-01618c57afa9 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)" go-type="agent"
2024-04-29T20:04:21.752022075Z [INFO]: resources terminated 7ffecd8b-fcce-460a-9dad-01618c57afa9: resources failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)  job-id="ecef30d7-2d66-4b02-9e76-7d4ec1d8888b" task-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728" task-type="COMMAND"
2024-04-29T20:04:21.752059535Z [INFO]: releasing resources 7ffecd8b-fcce-460a-9dad-01618c57afa9  job-id="ecef30d7-2d66-4b02-9e76-7d4ec1d8888b" task-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728" task-type="COMMAND"
2024-04-29T20:04:21.752182125Z [INFO]: incrementally released resources 7ffecd8b-fcce-460a-9dad-01618c57afa9 for a1afda2c-f84c-4d97-b2f6-66190b3d6728.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:04:21.753202399Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)" job-id="ecef30d7-2d66-4b02-9e76-7d4ec1d8888b" task-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728" task-type="COMMAND"
2024-04-29T20:04:21.757426711Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)  job-id="ecef30d7-2d66-4b02-9e76-7d4ec1d8888b" task-id="a1afda2c-f84c-4d97-b2f6-66190b3d6728" task-type="COMMAND"
2024-04-29T20:04:21.757584597Z [INFO]: all resources are released for a1afda2c-f84c-4d97-b2f6-66190b3d6728.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:05:08.391869071Z [INFO]: resources are requested by llama3 (Allocation ID: 9cd463d4-2165-45b6-80e0-adc102e32880.1)  actor-local-addr="a100" actor-system="master" allocation-id="9cd463d4-2165-45b6-80e0-adc102e32880.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:05:08.586522554Z [INFO]: 1 resources allocated  job-id="f5788abd-48ee-4f8a-a52e-71fd05345a43" restore="false" task-id="9cd463d4-2165-45b6-80e0-adc102e32880" task-type="COMMAND"
2024-04-29T20:05:08.586553202Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:05:08.591869252Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="9cd463d4-2165-45b6-80e0-adc102e32880.1" container-id="67bc9848-128b-4976-8d15-f5a8ee55adc7" go-type="agent" job-id="f5788abd-48ee-4f8a-a52e-71fd05345a43" slots="1" task-id="9cd463d4-2165-45b6-80e0-adc102e32880" task-type="COMMAND"
2024-04-29T20:05:09.007372599Z [INFO]: registering service: 9cd463d4-2165-45b6-80e0-adc102e32880:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:05:20.524464422Z [INFO]: container 67bc9848-128b-4976-8d15-f5a8ee55adc7 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:05:20.524773592Z [INFO]: resources terminated 67bc9848-128b-4976-8d15-f5a8ee55adc7: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="f5788abd-48ee-4f8a-a52e-71fd05345a43" task-id="9cd463d4-2165-45b6-80e0-adc102e32880" task-type="COMMAND"
2024-04-29T20:05:20.524815109Z [INFO]: releasing resources 67bc9848-128b-4976-8d15-f5a8ee55adc7  job-id="f5788abd-48ee-4f8a-a52e-71fd05345a43" task-id="9cd463d4-2165-45b6-80e0-adc102e32880" task-type="COMMAND"
2024-04-29T20:05:20.524937850Z [INFO]: incrementally released resources 67bc9848-128b-4976-8d15-f5a8ee55adc7 for 9cd463d4-2165-45b6-80e0-adc102e32880.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:05:20.525931002Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="f5788abd-48ee-4f8a-a52e-71fd05345a43" task-id="9cd463d4-2165-45b6-80e0-adc102e32880" task-type="COMMAND"
2024-04-29T20:05:20.530887478Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="f5788abd-48ee-4f8a-a52e-71fd05345a43" task-id="9cd463d4-2165-45b6-80e0-adc102e32880" task-type="COMMAND"
2024-04-29T20:05:20.531026238Z [INFO]: all resources are released for 9cd463d4-2165-45b6-80e0-adc102e32880.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:05:48.317510881Z [INFO]: resources are requested by llama3 (Allocation ID: dca34d7a-97c4-4857-bff6-ef864c4d2a75.1)  actor-local-addr="a100" actor-system="master" allocation-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:05:48.641401923Z [INFO]: 1 resources allocated  job-id="c4d77d67-de8a-4a89-ae19-a4256b862535" restore="false" task-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75" task-type="COMMAND"
2024-04-29T20:05:48.641451176Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:05:48.647429418Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75.1" container-id="20cf54da-1c89-4407-9e35-cc089ab61abc" go-type="agent" job-id="c4d77d67-de8a-4a89-ae19-a4256b862535" slots="1" task-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75" task-type="COMMAND"
2024-04-29T20:05:49.049889533Z [INFO]: registering service: dca34d7a-97c4-4857-bff6-ef864c4d2a75:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:06:00.380495120Z [INFO]: container 20cf54da-1c89-4407-9e35-cc089ab61abc terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)" go-type="agent"
2024-04-29T20:06:00.380698792Z [INFO]: resources terminated 20cf54da-1c89-4407-9e35-cc089ab61abc: resources failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)  job-id="c4d77d67-de8a-4a89-ae19-a4256b862535" task-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75" task-type="COMMAND"
2024-04-29T20:06:00.380736082Z [INFO]: releasing resources 20cf54da-1c89-4407-9e35-cc089ab61abc  job-id="c4d77d67-de8a-4a89-ae19-a4256b862535" task-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75" task-type="COMMAND"
2024-04-29T20:06:00.380854714Z [INFO]: incrementally released resources 20cf54da-1c89-4407-9e35-cc089ab61abc for dca34d7a-97c4-4857-bff6-ef864c4d2a75.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:06:00.381635028Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)" job-id="c4d77d67-de8a-4a89-ae19-a4256b862535" task-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75" task-type="COMMAND"
2024-04-29T20:06:00.385308777Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 127 (exit code 127)  job-id="c4d77d67-de8a-4a89-ae19-a4256b862535" task-id="dca34d7a-97c4-4857-bff6-ef864c4d2a75" task-type="COMMAND"
2024-04-29T20:06:00.385471533Z [INFO]: all resources are released for dca34d7a-97c4-4857-bff6-ef864c4d2a75.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:06:29.706785786Z [INFO]: resources are requested by llama3 (Allocation ID: b3847673-8ee4-4b90-bb14-d7ad89ab71ba.1)  actor-local-addr="a100" actor-system="master" allocation-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:06:30.196036693Z [INFO]: 1 resources allocated  job-id="59a43194-2f23-4194-ae41-484dd03c828a" restore="false" task-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba" task-type="COMMAND"
2024-04-29T20:06:30.196063263Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:06:30.202210692Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba.1" container-id="93a2e721-fc97-4896-924c-6231c92af263" go-type="agent" job-id="59a43194-2f23-4194-ae41-484dd03c828a" slots="1" task-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba" task-type="COMMAND"
2024-04-29T20:06:30.626196708Z [INFO]: registering service: b3847673-8ee4-4b90-bb14-d7ad89ab71ba:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:06:41.963519333Z [INFO]: container 93a2e721-fc97-4896-924c-6231c92af263 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:06:41.963803806Z [INFO]: resources terminated 93a2e721-fc97-4896-924c-6231c92af263: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="59a43194-2f23-4194-ae41-484dd03c828a" task-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba" task-type="COMMAND"
2024-04-29T20:06:41.963844232Z [INFO]: releasing resources 93a2e721-fc97-4896-924c-6231c92af263  job-id="59a43194-2f23-4194-ae41-484dd03c828a" task-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba" task-type="COMMAND"
2024-04-29T20:06:41.963967864Z [INFO]: incrementally released resources 93a2e721-fc97-4896-924c-6231c92af263 for b3847673-8ee4-4b90-bb14-d7ad89ab71ba.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:06:41.964909420Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="59a43194-2f23-4194-ae41-484dd03c828a" task-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba" task-type="COMMAND"
2024-04-29T20:06:41.968521253Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="59a43194-2f23-4194-ae41-484dd03c828a" task-id="b3847673-8ee4-4b90-bb14-d7ad89ab71ba" task-type="COMMAND"
2024-04-29T20:06:41.968658671Z [INFO]: all resources are released for b3847673-8ee4-4b90-bb14-d7ad89ab71ba.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:09:18.172347401Z [INFO]: resources are requested by llama3 (Allocation ID: b158cc91-4210-4f70-9221-5413900f94fb.1)  actor-local-addr="a100" actor-system="master" allocation-id="b158cc91-4210-4f70-9221-5413900f94fb.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:09:18.408207204Z [INFO]: 1 resources allocated  job-id="f439e9a6-f587-4b55-97be-f81c14a4e134" restore="false" task-id="b158cc91-4210-4f70-9221-5413900f94fb" task-type="COMMAND"
2024-04-29T20:09:18.408249063Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:09:18.413454075Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="b158cc91-4210-4f70-9221-5413900f94fb.1" container-id="e62190b7-b8a7-4b07-96e5-eb4ba83acd28" go-type="agent" job-id="f439e9a6-f587-4b55-97be-f81c14a4e134" slots="1" task-id="b158cc91-4210-4f70-9221-5413900f94fb" task-type="COMMAND"
2024-04-29T20:09:18.848084153Z [INFO]: registering service: b158cc91-4210-4f70-9221-5413900f94fb:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:09:30.223369074Z [INFO]: container e62190b7-b8a7-4b07-96e5-eb4ba83acd28 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" go-type="agent"
2024-04-29T20:09:30.223653157Z [INFO]: resources terminated e62190b7-b8a7-4b07-96e5-eb4ba83acd28: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="f439e9a6-f587-4b55-97be-f81c14a4e134" task-id="b158cc91-4210-4f70-9221-5413900f94fb" task-type="COMMAND"
2024-04-29T20:09:30.223693452Z [INFO]: releasing resources e62190b7-b8a7-4b07-96e5-eb4ba83acd28  job-id="f439e9a6-f587-4b55-97be-f81c14a4e134" task-id="b158cc91-4210-4f70-9221-5413900f94fb" task-type="COMMAND"
2024-04-29T20:09:30.223797517Z [INFO]: incrementally released resources e62190b7-b8a7-4b07-96e5-eb4ba83acd28 for b158cc91-4210-4f70-9221-5413900f94fb.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:09:30.225493057Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)" job-id="f439e9a6-f587-4b55-97be-f81c14a4e134" task-id="b158cc91-4210-4f70-9221-5413900f94fb" task-type="COMMAND"
2024-04-29T20:09:30.230969097Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 1 (exit code 1)  job-id="f439e9a6-f587-4b55-97be-f81c14a4e134" task-id="b158cc91-4210-4f70-9221-5413900f94fb" task-type="COMMAND"
2024-04-29T20:09:30.231105012Z [INFO]: all resources are released for b158cc91-4210-4f70-9221-5413900f94fb.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:09:53.732550266Z [INFO]: resources are requested by llama3 (Allocation ID: 7429c8b4-f2bd-4655-a625-21eed3ff29fc.1)  actor-local-addr="a100" actor-system="master" allocation-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:09:53.957994195Z [INFO]: 1 resources allocated  job-id="ac74059a-3f19-459e-877e-4938769cf018" restore="false" task-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc" task-type="COMMAND"
2024-04-29T20:09:53.958023280Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:09:53.964419365Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc.1" container-id="24867eaa-72e3-4ded-82c4-248159a3c08b" go-type="agent" job-id="ac74059a-3f19-459e-877e-4938769cf018" slots="1" task-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc" task-type="COMMAND"
2024-04-29T20:09:54.396720155Z [INFO]: registering service: 7429c8b4-f2bd-4655-a625-21eed3ff29fc:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:10:04.615217796Z [INFO]: container 24867eaa-72e3-4ded-82c4-248159a3c08b terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)" go-type="agent"
2024-04-29T20:10:04.615575617Z [INFO]: resources terminated 24867eaa-72e3-4ded-82c4-248159a3c08b: resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)  job-id="ac74059a-3f19-459e-877e-4938769cf018" task-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc" task-type="COMMAND"
2024-04-29T20:10:04.615645268Z [INFO]: releasing resources 24867eaa-72e3-4ded-82c4-248159a3c08b  job-id="ac74059a-3f19-459e-877e-4938769cf018" task-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc" task-type="COMMAND"
2024-04-29T20:10:04.615804096Z [INFO]: incrementally released resources 24867eaa-72e3-4ded-82c4-248159a3c08b for 7429c8b4-f2bd-4655-a625-21eed3ff29fc.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:10:04.616993707Z [ERROR]: allocation encountered fatal error  error="resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)" job-id="ac74059a-3f19-459e-877e-4938769cf018" task-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc" task-type="COMMAND"
2024-04-29T20:10:04.620497368Z [ERROR]: llama3 was terminated: allocation failed: resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)  job-id="ac74059a-3f19-459e-877e-4938769cf018" task-id="7429c8b4-f2bd-4655-a625-21eed3ff29fc" task-type="COMMAND"
2024-04-29T20:10:04.620635467Z [INFO]: all resources are released for 7429c8b4-f2bd-4655-a625-21eed3ff29fc.1  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:15:03.953876739Z [INFO]: resources are requested by llama3 (Allocation ID: e56b86a9-b665-4a51-9dc6-8a40c7bddcd6.1)  actor-local-addr="a100" actor-system="master" allocation-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6.1" go-type="resourcePool" resource-pool="a100" restore="false" restoring="false"
2024-04-29T20:15:04.372635591Z [INFO]: 1 resources allocated  job-id="aab5ace1-ef37-4edf-81ee-8348176c4ff2" restore="false" task-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6" task-type="COMMAND"
2024-04-29T20:15:04.372677640Z [INFO]: allocated resources to llama3  actor-local-addr="a100" actor-system="master" go-type="resourcePool" resource-pool="a100"
2024-04-29T20:15:04.379782966Z [INFO]: starting container  actor-local-addr="walnut" actor-system="master" allocation-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6.1" container-id="1589c7db-07fe-43bc-9e0b-6362b022bbf1" go-type="agent" job-id="aab5ace1-ef37-4edf-81ee-8348176c4ff2" slots="1" task-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6" task-type="COMMAND"
2024-04-29T20:15:04.800933664Z [INFO]: registering service: e56b86a9-b665-4a51-9dc6-8a40c7bddcd6:8003 (http://10.182.1.111:8003)  component="proxy"
2024-04-29T20:15:14.971660934Z [INFO]: container 1589c7db-07fe-43bc-9e0b-6362b022bbf1 terminated  actor-local-addr="walnut" actor-system="master" error="container failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)" go-type="agent"
2024-04-29T20:15:14.971865408Z [INFO]: resources terminated 1589c7db-07fe-43bc-9e0b-6362b022bbf1: resources failed with non-zero exit code: container failed with non-zero exit code: 2 (exit code 2)  job-id="aab5ace1-ef37-4edf-81ee-8348176c4ff2" task-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6" task-type="COMMAND"
2024-04-29T20:15:14.971905292Z [INFO]: releasing resources 1589c7db-07fe-43bc-9e0b-6362b022bbf1  job-id="aab5ace1-ef37-4edf-81ee-8348176c4ff2" task-id="e56b86a9-b665-4a51-9dc6-8a40c7bddcd6" task-type="COMMAND"
